ID,Title,Location,Summary
06d133676285b02e,침해사고 대응,성남 판교역,"계층별/영역별 취약점에 대한 충분한 이해 - CVE 보안취약점 분석 및 대응 역량 - C, Java, Python 등을 통한 업무 자동화 및 분석도구 개발 경험 - 리버스 엔지니어링에 능숙하거나 다수의 버그바운티 참여..."
2b2dcd3ffe3d53df,카카오 데이터의 가치를 발굴할 데이터 분석가 모집,성남 판교역,"기술 통계량 이해 및 해석) 데이터 분석 업무를 수행할 수 있는 언어 스킬 필수 SQL 필수 R 또는 Python을 다룰 수 있는 분 (SAS, SPSS, GA, tableau 등 통계 툴만 사용 가능한 경우 제외) 하둡..."
8e427bfa23c2365d,Machine Learning Engineer (LINE AI Services Lab),대한민국,"있으신 분 Hadoop MR, Hive, Spark 등 대용량 처리 프레임워크 개발/사용 경험이 있으신 분 Python, Scala, SQL 등의 프로그래밍 언어를 사용할 수 있으신 분 해외 출장 및 근무에 결격 사유 없으신..."
0064deb5fa9cbce0,데이터 사이언티스트 모집,성남 판교역,"양한 실험을 통해 알고리즘을 개선합니다. 지원자격 지원자격 하나 이상의 프로그래밍 언어에 익숙한 분( Python, Java, C/C++, Scala 등) 머신러닝/딥러닝 오픈소스를 이용하여 1년 이상 특정 서비스에 모델..."
1d0e51e2e431995b,[농심ENG] 신입/경력사원 정기채용,서울 신대방동,"프로세싱 알고리즘 개발 경험자 - Open CV, Halcon, Python 사용자 - Vision SW 개발 경험자 - Deep Learning... Open CV, Halcon, Python 사용자 - Vision SW..."
69fd284e8c7ba4f1,[유연근무제] 유전체 빅데이터 사이언티스트 (신입가능),울산 울주군,"있는 열정을 가진 사람- 빅데이터, 인공지능 기반 연구수행 능력 - Python, R 프로그래밍 언어- 연구과제 기획서, 보고서 및 관련 논문 작성... 터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python"
4124ae4b678283f7,[블레이드 앤 소울] 툴 프로그래머 모집,성남 판교역,"실패 포인트를 미리 대응한다. 지원자격 학력 : 무관 경력기간 : 2년 ~ 필수조건 1.C++, C#, Python 언어에 대한 이해 2.기본적인 툴 개발 지식 3.프로그래밍 기본 소양 우대사항 1.사용자 친화적인 마인드..."
0f502079be47bcfe,AI R&D 데이터플랫폼 엔지니어 모집,성남 판교역,3년 ~ 15년 필수조건 - Hadoop 기반 분산 데이터 처리 기술에 대한 경험 보유 - Java / Python 기반 개발 경험 보유 - Hive / Spark 기반 데이터 파이프라인 개발 및 workflow 자동화 개발...
43f8edb38c7888c7,[위메프오] 서버개발자(정규직),대한민국,"데이터베이스 분산설계 및 미들웨어 개발 [자격사항] - 서버 프로그래밍 언어(PHP, Go, C/C++, Python, Java) 중 1개 이상 사용이 가능한 분 - 자료구조, 알고리즘, 분산처리 등 SW관련 기본지식 보유..."
11e864467b976aa6,"경남 ICT 이노베이션스퀘어 사업 인공지능, 블록체인 교육생",창원 마산회원구,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷...
c8118047a6dc2356,대기업 계열 자동차 전장회사 AI/DX (CTO) 경력사원,서울 강서구,통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
864be0963e8989bd,"소프트웨어, Python 경력 정규직",서울 강남구,자유롭게 연락을 주시면 더 자세한 정보를 드리도록 하겠습니다. Job description은 인터넷·IT·통신·모바일·게임>소프트웨어·하드웨어>소프트웨어|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
65960fe0629cd483,대기업 정보보안 기획 및 구축 업무 담당,서울 논현동,"우대사항 - CISA, CISSP, PMP 등 유자격자 우대 - 어학능력(TOEIC) 우수자 우대자 - RPA, Python 등 개발 및 자동화 도구 사용 능력 보유자 우대"" • 접수방법 1. 이력서(사진첨부 / 연락처 및..."
1d89fe4b37ab05ed,"데이터마이닝, 빅데이터 큐레이터 외 신입/경력 정규직",서울 강남구,"있거나 이에 준하는 실질적인 기술 경력 -데이터를 다루기 위한 Python 혹은 R 등의 프로그래밍 능력 -SQL의 사용 능력 -데이터를 다루기 위한 Python, R, Java 중 1개의 프로그래밍 능력 -대용량 데이터..."
5c53fa993648eafe,서비스 데이터 분석가 모집,성남 판교역,"여러 의사결정에 뒷받침되는 로그 데이터 설계 및 분석 - SQL, Python 등을 활용한 서비스 로그 데이터 핸들링 및 인사이트 도출 2) 지표... 경험이 있으신 분 - SQL, Python 등 데이터 분석에 필요한 언어에..."
115c46e0d1df11d8,[개발자] 모비데이즈 프론트엔드 개발자 경력직 채용,서울특별시,"험이 있으신 분 -활용 가능한 서버사이드 언어가 1개 이상 있는 분(Ruby, Java, Node.js, Python 등) -웹/모바일 광고 업계의 유사 업종 근무 경력 보유자 -플랫폼 또는 B2B 서비스 개발 프로젝트 참여..."
e3911ef1f24cd3a6,"Python, Python 외 경력 정규직, 계약직, 프리랜서",서울 강남구,"누리꿈소프트(주) Python 기반 경력 정규직, 계약직, 프리랜서 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] Python 기반 데이터... 래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python..."
d83fc0dd2641f483,전문연구요원 (병역특례) 수시 (AI / SW 분야),성남 분당구,요구 능력] - ASM/C/C++/ Python 언어 코딩 기술 - 운영체제... 경험 - Windows/Linux 상에서 C++/ Python 언어 사용 개발 경험 - C++ / Python 언어 사용 개발 경험 - 객체지향 설계에...
441d45a99d2ff14d,"[데이터 분석가, 데이터 사이언티스트 (신입/경력)]",서울 성동구,"Data 분석관련 알고리즘에 대한 이해를 바탕으로 실Data 기반 분석 경험 및 분석가능 능력ㆍSQL, Python 등의 통계 및 분석 능력ㆍ적극적이고 긍정적인 마인드를 가지신 분 인터넷·IT·통신·모바일·게임>빅데이터..."
7c2d8b3ae5bae670,"[자동차 전장부품 우량대기업] Embedded 보안, 방화벽 경력인재",서울,모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>임베디드(Embedded)
6100350a5169a606,DB Engineer 모집,성남 판교역,"분 원활한 커뮤니케이션이 가능하신 분 [우대사항] 대용량 DBMS 운영 경험이 있는 분 Golang, Python, Java등으로 API 기반 서비스 개발이 가능한 분 React, Vue.js 등 프론트개발 경험이 있으신..."
6f4889537af98046,데이터 사이언티스트 및 엔지니어,성남 판교역,"및 데이터 분석 관련 언어(R, Python, SQL 등)의 능숙한 활용... Hadoop 에코 시스템을 통한 데이터 처리 플랫폼 개발 가능 - Python, Java, SQL 활용 능숙 - 오픈소스 학습 및 활용 역량..."
a0bc80a2fcbbc8a3,시스템 개발 신입사원 모집,대한민국,"이며, 적극적인 사고방식을 갖고 계신 분 · java, spring framework, javascript, python 개발역량을 보유하신 분 · RDBMS(Sybase, PostgreSQL, Oracle 등) 관련 지식을..."
7fe362af3a077099,운영 업무 자동화 개발자 (3년 이상),서울 서초구,통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임... 게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
ac557af07aa4400a,[전주]- 랜선하우스 파이썬 웹/앱 개발자분,전주 완산구,스템접수양식: 인크루트 이력서 기타 유의사항 입사지원서 및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
0655460a272dfba7,부정사용자 탐지 AI 기술연구원 모집,성남 판교역,하는 능력 B. 기술 탐색 및 문제해결능력 C. 기반기술에 대한 개발 능력( R/ Python/Java ) 우대사항 1. Python 개발역량 보유 2. 다양한 DB로 부터의 데이터 핸들링 경험 3. AI기술 실제 서비스...
1af973e75a47ac43,11번가 마이데이터 Fintech 개발 직군,서울 강남구,"Spark, Presto(Trino), Oozie, Airflow, Python, AWS S3, Columnar Format(Parquet, Orc... 데이터 엔지니어 경력 3년차 이상 Python, Scala, SQL/Hive..."
f0fa048255eee14e,"인공지능(AI), 머신러닝(ML) 외 경력 정규직",서울 영등포구,모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>소프트웨어·하드웨어>소프트웨어
3b9a4bb5dfb41c5a,FDS 데이터분석/딥러닝/머신러닝 모형개발(수원 영통),수원 영통구,"Learning 등 Big Data 분석관련 알고리즘에 대한 이해를 바탕으로 데이터 분석 및 인사이트 도출ㆍSQL, Python 등의 통계 및 분석 능력 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석"
67e70f1cf054121a,야구 AI 기술 연구원 모집,성남 판교역,행한 프로젝트 포함 ) 2. 야구에 대한 관심 및 열정 3. 기술탐색 및 문제해결능력 보유 우대사항 1. Python 개발역량 보유 2. 다양한 DB로 부터의 데이터 핸들링 경험 3. AI기술 실제 서비스 적용 경험( 기획...
1bec74fe497f5326,"프로그램개발자, 연구과제 외 기술영업 신입/경력 정규직",서울 강서구,PHP |인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Visual C++(MFC·ATL)|인터넷·IT·통신·모바일...
0c8103efd26d466c,데이터센터 운영 도구 개발,성남 판교역,"User Interface 개발 - 경력 4년 이상 - Linux 환경(LAMP) 경력 3년 이상 - Python, Django, Javascript, PHP 경험 - 다양한 Front-end 프레임 워크 사용 경험..."
1c987bcfadca6054,퀀트운용본부 경력사원,대한민국,"7년 이상 - 주식 및 시장에 대한 퀀트 / 계량적 접근방식 유경험자 - 프로그래밍 능력(VBA, R, Python 등) 보유 및 모델개발 경험자 우대 - 투자자산운용사 자격 보유자 - 영어 활용능력 우수자 우대 4. 전..."
c3f7a3b0bf91b087,"새싹 (SeSAC, Seoul Software Academy) 소프트웨어 개발자 데뷔 1기 교육생",서울 마포구,웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
386b6e765b9e64bc,[글로벌컨설팅사] Data analytics,서울,고객사 맞춤형 R/ Python client package 개발* [Analytics Platform] 다수 사용자를 위한 R/ Python 분석 환경... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임...
3714fc821ce9bb85,채권 및 대체투자평가 부문,대한민국,"이상 소지자 - 상경계열(경영, 경제 등) 전공자 - 이공계열(금융공학,금융수학, 수학 등) 전공자 - Python, VBA, SQL 경력자 우대 (2) 대체투자평가부문 신입 및 경력직원 담당업무 : 비상장주식/전환증권..."
0e25160b5a1d095f,[유통 대기업] Business Analyst(비지니스분석가) 과차장급,서울,"이터 컨설팅 또는 비즈니스 컨설팅 경력 5년 이상 보유 -SQL, R, Python 중 1개 이상의 분석 도구 활용 경험 보유 -비지니스에 대한 문제... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
b11b3e483572635e,S/W개발자 (테크노파크 청년일자리 사업 일환),광주 북구,통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트
0d17d6a483f7b0fe,2021년 하반기 라이프시맨틱스 연구개발팀 인재,서울 강남구,"및 분석 데이터 분서을 활용한 알고리즘, SW 개발 알고리즘 탑재 API 개발 자격요건 경력 3년 이상 Python 활용한 분석, 개발 경험③ - 리서치 및 기술기획 모집내용 공공·민간 연구개발사업 기획 R&D 기술로드맵..."
51d1df9a3cfbe418,(주)엘솔루 R&D본부 ASR팀 개발직,서울,"제공 [필수사항] ㆍ프로그래밍에 재능 및 열정이 있는 자 ㆍJava, Python 중 하나 이상의 언어사용자 ㆍWeb 개발능력 ㆍ리눅스 사용 경험자... 머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
40462398c7170442,[기업부설연구소]AI기반 비전시스템 개발 정규직 전문연구원 모집,대한민국,"지원자격 경력 1년 이상 undefined 대학교(4년) 우대조건 Python, 미신러닝/딥러닝에 대한 폭넓은 기본지식, 최신 연구논문에 대한 이해... 전공 - 통계학 전공 - 직접 : Python, C++,Tensorflow..."
c274952d59b4cf1b,"경영기획, 사업기획 외 경력 정규직",부산 중구,"대사항] 비즈니스 / IT컨설팅 업체 근무경력 우대영어 / 일어 가능자 우대프로그래밍 언어 가능자( R, Python 등 ) 우대 1 명 근무조건 고용형태: 정규직근무부서: 전략기획팀급여조건: 연봉 6000 ~ 7000 만원..."
63bd0323ac917d78,[아이콘트롤스] 2020년 경력 직원 (기술연구소) 연구개발부문,성남 분당구,"자격요건>(필수)- 데이터 엔지니어 경력 3년 이상- 프로그램 개발( Python, Java) 능력 보유- 대용량 데이 인터넷·IT·통신·모바일·게임... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임..."
0cd67da9fe5b3529,(주)아크 응용프로그램개발(IOS앱개발&Windows외 1개 부문),전주 완산구,"Android (Java or Kotlin), iOS 경험자 4. 서버 개발 경험자 (nodejs or python) 5. Slack 경험자 6. Notion 경험자 인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷..."
60897e7668c2f24c,LINE Desktop Client 개발,대한민국,발부터 배포까지 다양한 경험을 쌓으신 분 FFmpeg 소스 구조를 이해하고 능숙하게 이용할 줄 아시는 분 Python 스크립트를 능숙하게 다룰 줄 아시는 분 근무지 서현역 분당스퀘어 (※ 본 포지션은 협의에 따라 Remote...
7e4150117819bbe4,"정보보호 엔지니어(보안개발, 서버보안) 모집",성남 판교역,"있으신 분이 유리합니다. 지원자격 Linux 플랫폼에 대한 이해 서버 개발경험 필수 [mongdb, python, docker, bash script] 내부통제 관점의 기업보안의 이해 경력 3년 차 이상 필독사항..."
d8fe5fcf75b65e79,"[충청권/60명]AI(인공지능) 중급과정,고급과정 국비무료 교육생 대",청주 상당구,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
ac9068957c550cb3,데이터 전문가(모델러/분석가/엔지니어) 모집,성남 판교역,대용량 데이터를 효율적으로 사용하기 위한 기반 데이터 가공 지원자격 데이터 사이언스를 위한 언어(R/ Python/Scala) 및 도구(scikit-learn/Spark MLlib/Tensorflow/Pytorch 등)를...
a5c4cc2e1637728c,[정보보호기술] 클라우드 보안기술 개발자,성남 삼평동,"클라우드 관련 보안 정책 운영 및 보안 계획 수립 필수 경험과 역량 · Go-lang, Java, Python 등으로 개발된 오픈소스를 업무에 활용한 경험 및 개발 역량(일부 수정, 연동모듈 작성 등)을 보유한 분..."
55a19c92c845685e,Developer / Designer recruit,서울 논현동,"language (i.e Python, Ruby, Java, .Net... High proficiency in Python... knowledge... least one Python web framework..."
71c47ac87bb4087e,기술 인턴 인공지능 응용 연구/개발 인턴,서울 관악구,"6개월) (협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝..."
c49b63723040d144,주식운용본부 Equity Analyst (ESG Focus) 사원/대리급,대한민국,"2~5년 -ESG 데이터 수집 및 데이터 통계 분석 스킬 -주식 리서치 관련 경험 -영어 능통자 우대 - Python 등 엑셀, 프로그래밍 스킬 우대 -보훈 대상자 우대 4. 면접 전형 및 일정 -서류전형 합격자에 한하여..."
49fd1a7248d3ff47,Research Engineer Intern (Machine Learning),서울,"commit to a minimum of a 6 month internship * Fluency in Python and ML libraries like Scikit-learn, PyTorch or Tensorflow..."
d39d5624bfcc6b01,인사분야 신입사원 모집,서울 역삼동,"기획 • 전공무관 (상경계열 전공 우대) Trading • 전공무관 (상경/화공계열 전공 우대) • Python, VBA 등 코딩 능숙자 우대 재무(회계) • 전공무관 (재무관리/파생상품 관련 전공 우대) 구매..."
a48d5f3cafb8b77a,웹 개발,강원도 춘천,그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷...
f0db02b55ac0f284,A.I 인공지능 개발 경력직,서울 송파구,파이프트리 스마트팜 A.I 개발 경력직 채용 공고 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI...
597b42f515727ced,AI Research Engineer Intern,서울,optimization strategies - Programming skills with Python/C++ - Experience working with one or more deep learning frameworks...
e529f07f1a62663a,[더나은인재들]인공지능(AI) 챗봇 개발자,서울 강남구,그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷...
754737c9e1297d2a,코아시아넥셀 시스템반도체 디자인/검증 엔지니어,서울 송파구,통신·모바일·게임>소프트웨어·하드웨어>하드웨어|인터넷·IT·통신·모바일·게임>소프트웨어·하드웨어>FPGA|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
b794e13ddff54ebb,"인공지능(AI),자바스크립트,백엔드,프론트엔드,Python 인턴 신입/경",서울 양재동,"근무조건 인턴 급여 면접후 결정 지원자격 신입, 경력 2년 이상 undefined 학력무관 기업정보 2020년 설립(업력 2년) 사원 5명 비상장 중소기업 상세보기 담당업무 담당업무 자격요건 인원 - 개발/연구..."
35f0a25dee5f3312,딥러닝 알고리즘 및 응용 Engineer,성남 분당구,모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
f54bac6c78fd3240,코딩에 빠진 수퍼 개발자 (펌웨어 개발),성남 수정구,"학력무관직무기술: 펌웨어(Firmware), Embedded System S/W 개발(판교) c/c++, Python 3 명 근무조건 고용형태: 정규직근무부서: 개발팀급여조건: 연봉 협의 후 결정 전형단계 및 제출서류 전형단..."
df21e3bb5d773616,Python Programmer,서울 서초구,개발 – JAVA 프로그래밍(라이브러리 활용) – Spring 프레임 워크 개발 – Python API 프로그래밍 우대사항 – Python 개발 경험 – Open Source 라이브러리 개발경험 – Web 표준에 대한 경험...
80989b222bc45833,자동차 전장 Build Engineering SW 개발 전문가,서울 강서구,"릴리즈 관리, 변경 관리 경험 3년 이상 - Yocto, Android 등 개발 환경 - C/C++, Python, Git, Gerrit, CMake, Make 등 - 컨테이너, 클라우드 기반의 빌드 환경 ﻿구축 [Key..."
fd91a91380fe4fa5,"딥러닝 솔루션 개발 (이미지, 자연어, 시계열 데이터)",성남 분당구,모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
b0e39e829a425353,카카오 광고 최적화 연구 및 개발,성남 판교역,"활용한 어플리케이션 개발 지원자격 하나 이상의 프로그래밍 언어에 익숙한 분 (C/C++, Java, Python, Go, Scala 등) [알고리즘 개발 업무 관련 지원 경우] 데이터 마이닝 또는 머신러닝 지식/경험이..."
cc9d9d877af2fd19,[무료교육/취업연계] 2021년 클라우드 기반 IT/SW 개발자 양성과정 교육생,서울,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
919f3e5da2efbc55,머신러닝/딥러닝 모델 기반 음성인식 서비스 백엔드 개발자,서울 구로구,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
07375dc4e800dfa9,추천 시스템 소프트웨어 엔지니어,성남 판교역,"관련 업무 경험자 우대사항 운영체제, 네트워크, 컴파일러, 데이터베이스에 대한 이해가 깊으신 분 Python, C++, GPU 프로그래밍 숙련자 대용량/실시간 서비스 개발/운영 경험이 많으신 분 ICPC/TopCoder..."
d17da0baecf05910,데이터 분야 경력,서울,"해가 뛰어난 자 - R, Python, SAS, SQL 등 활용 역량 우대사항(해당 내용 중 1개 이상) - ML/DL 경험 인력 우대 - 관련 분야 석사 이상 학위 소지자 우대 - R, Python등 데이터분석 모델링 경험..."
8c32b5db8ab28c7d,"[광고 추천] 데이터 과학자, 기계학습(머신러닝) 전문가 모집",성남 판교역,"학습(머신러닝), 딥러닝에 관한 지식과 경험이 풍부한 분 하나 이상의 프로그래밍 언어에 능통한 분 (예, Python, R, Java, Scala, C/C++, Golang 등) 단, 주니어는 기계학습 기초 지식과 개발 역량..."
ef80fa2be480eb52,Business Analyst 경력직 모집,성남 판교역,원자격 학력 : 무관 경력기간 : 3년 ~ 필수조건 1. 필요지식/기술 - 데이터 분석업무를 위한 언어스킬( Python) - SQL을 사용한 데이터 추출 및 활용 기술 2. 해당 직무 입사자 필요조건 - 게임내에서 발생하는...
3e1b8e1243910f18,eBeam System Engineer for R&D Extension Korea,경기도 화성,"organizations Capability & programing experience with MATLAB, Python, etc. Qualifications Education: Bachelor's Degree..."
5842888683656b39,NAVER IDC 서버 운영/관리,강원도 춘천,"경험- Shell script, python 활용 가능- 해외 데이터센터... 터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>네트워크..."
bb3dd73bc58c31af,[진행중] 우리은행 빅데이터사업부 전문직(데이터사이언티스트-분석) 채용공고,서울 회현동,"공학)/수학/통계 관련 전공자 - 금융 분야 또는 B2C 서비스, 플랫폼 운영/기획 경험 보유자 - Python/R/Java 등 분석 및 프로그래밍 언어 사용 경험자 - 은행 등 금융권 데이터 기획/운영/PM 관련..."
7da03d182cfb2dd5,티맵모빌리티 서버개발자 - EV충전서비스,서울특별시,어권 외국인과 어색하더라도 웃으면서 하고 싶은 말과 정보를 전달하실 수 있는 분 - Kotlin/Java/ Python/Ruby 등 하나 이상에서 스스로 전문가라고 다짐할 수 있는 분 기타 근무지 서울 2호선 을지로입구역...
a82e3922c29d3373,관리직 경력사원 공개채용,서울 여의도,"개발 • 경력 : 3년 이상 10년 이하 • 학력 : 학사 이상 / 전공무관 • 우대사항 - JAVA, Python, node.js, typescript 프로그래밍 경험자 - IoT 클라우드 플랫폼 또는 앱 서비스 개발자..."
ae185a03d7b8f71e,"사물인터넷(IoT) 개발, 메카트로닉스 외 신입/경력 정규직",수원 영통구,"연구 빅데이터분석 및 AI개발 Python , WebRTC 프로그램개발... AI개발, Python / WebRTC프로그램개발 [우대사항] 전공계열: 공학계열 자격증: Python, Python 교육이수자, 빅데이터, 스마트공..."
2c9881cb774bd9d3,Support Escalation Engineer,서울,"debugging experience (C/C++/C#, Python, Node.JS, etc.) Azure Application... experience (C/C++/C#, Python, Java, Node..."
062c9d536d6d22eb,헤지펀드운용팀 정규직 전환형 인턴사원,대한민국,"분석 업무 - 퀀트 리서치 및 투자 알고리즘 개발 지원 - 펀드 운용 관련 업무 지원 [자격요건] - Python 등 프로그래밍 언어 사용 가능한 분 - SQL, RDBMS에 대한 이해가 있는 분 - 퀀트 리서치 및 투자..."
53f8e8ae0a381900,Shield Data Scientist,대한민국,분 ML 기반의 Outlier(Anomaly) 검출 경험이 있으신 분 GIT 기반으로 협업이 익숙하신 분 Python에 능숙하신 분 해외 출장 및 근무에 결격 사유 없으신 분 우대사항 데이터를 위한 도구 사용 경험이 있으신...
75e7299ec62288b4,데이터 분석 전문가 경력직 모집,성남 판교역,"년 필수조건 1. 필요 지식/ 기술 - 데이터 분석 업무를 수행할 수 있는 하나 이상의 언어 스킬 (R, Python) - SQL을 사용한 데이터 추출 및 활용 기술 - 통계 이론 및 머신러닝 방법론에 기반한 분석 및 예측..."
d4c94aa1d7e84908,금융 데이터 분석 및 모델 개발,대한민국,"지원 가능) 우대사항 ㆍ통계 분석 알고리즘 이해 및 활용 능력 보유 ㆍ데이터분석/모델링을 위한 언어(R/ Python 등) 활용 경험 ㆍ금융관련 자걱증 소지자(CFA, FRM, 투자자산운용사 등) ㆍIT 관련 자격증 소지자..."
4792996f474765d3,반도체 디자인 검증 엔지니어 및 반도체 SoC 설계 엔지니어,성남 판교역,"회로 설계에 대한 지식 - 객체지향 프로그래밍(OOP)에 대한 이해 - C/C++, python, perl, tcl등 프로그래밍 언어에 대한 이해... 반도체..."
466547f7a5577282,자유롭게 소통하며 함께 일할 IT/SW 개발팀 정규직,경상북도 경산,"AWS, 네이버 클라우드 등)을 활용한 설계, 개발, 운용 경험 - Python을 이용한 데이터 처리 및 AI 개발 경험 - OpenCV를 이용한... 용한 설계, 개발, 운용 경험- Python을 이용한 데이터 처리 및 AI..."
2f56d4b70c1df086,하반기 인턴직 모집,서울 을지로2가,"지니어 (IT 인프라 관리/운영) 서버, 네트워크 Bash, Java, Python ① 학력 : 초대졸 이상 (2020년 2월 이후 졸업/졸업예정... JavaScript, VC++, Python) 한솔 PNS IT 부문..."
43d78da7c0b23848,Machine Learning Platform Backend Engineer,대한민국,"Machine Learning as a Service) Backend System 개발 자격요건 Golang, Python, Java를 이용해 Backend Server 구현에 익숙하신 분 Server-side Trouble..."
ff5b5fcb175a0edd,Vision AI Engineer,대한민국,"좋아하고 팀원들과 소통하며 함께 성장하는 것을 추구하시는 분 다음 중 하나 이상의 언어에 능숙하신 분 ( Python/C, C++/Java/Object C/Swift/Kotlin) 우대사항 석사 또는 박사 학위를 보유하신 분..."
be6c1f03fa566f8e,추천 시스템 연구/개발,성남 판교역,"분야 석사 또는 박사 학위 소지자 적어도 하나 이상의 능숙한 프로그래밍 언어가 있으신 분 우대사항 Python, C++, GPU 프로그래밍 숙련자 TensorFlow, PyTorch, implicit 등 머신러닝/추천..."
89d35930b8f6dec1,10월 11번가 Backend 개발 경력공채,서울 중구,"및 운영2. 활용기술[서버 개발] - Spring Boot 2.x, Spring Cloud, Reactor, Python, Node.js - Oracle, MongoDB, MySQL, Kafka, Redis, Spring..."
e0bea0fa75a73409,[쿠키런: 킹덤] Business Data Analyst (경력),서울 강남구,인터넷·IT·통신·모바일·게임>데이터베이스·DBA>SQL|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
